strain,biological_replicate,time,medianOD600
ancestor_d10_r1,ancestor_d10_r1_1,0,0.0854
ancestor_d10_r1,ancestor_d10_r1_1,0.17730555555555552,0.0854
ancestor_d10_r1,ancestor_d10_r1_1,0.3546388888888889,0.085500002
ancestor_d10_r1,ancestor_d10_r1_1,0.5319444444444444,0.085699998
ancestor_d10_r1,ancestor_d10_r1_1,0.70925,0.085500002
ancestor_d10_r1,ancestor_d10_r1_1,0.8865833333333334,0.086000003
ancestor_d10_r1,ancestor_d10_r1_1,1.0638888888888889,0.086199999
ancestor_d10_r1,ancestor_d10_r1_1,1.2412222222222222,0.086000003
ancestor_d10_r1,ancestor_d10_r1_1,1.4185277777777778,0.086099997
ancestor_d10_r1,ancestor_d10_r1_1,1.5958333333333334,0.086499996
ancestor_d10_r1,ancestor_d10_r1_1,1.7731666666666668,0.086800002
ancestor_d10_r1,ancestor_d10_r1_1,1.9504722222222222,0.086900003
ancestor_d10_r1,ancestor_d10_r1_1,2.1278055555555557,0.088
ancestor_d10_r1,ancestor_d10_r1_1,2.305111111111111,0.088100001
ancestor_d10_r1,ancestor_d10_r1_1,2.482416666666667,0.0889
ancestor_d10_r1,ancestor_d10_r1_1,2.6597500000000003,0.089299999
ancestor_d10_r1,ancestor_d10_r1_1,2.8370555555555557,0.0911
ancestor_d10_r1,ancestor_d10_r1_1,3.0143611111111115,0.092600003
ancestor_d10_r1,ancestor_d10_r1_1,3.191666666666667,0.094499998
ancestor_d10_r1,ancestor_d10_r1_1,3.368972222222222,0.095899999
ancestor_d10_r1,ancestor_d10_r1_1,3.5462777777777776,0.098200001
ancestor_d10_r1,ancestor_d10_r1_1,3.723583333333333,0.100500003
ancestor_d10_r1,ancestor_d10_r1_1,3.900888888888889,0.103699997
ancestor_d10_r1,ancestor_d10_r1_1,4.078194444444445,0.107299998
ancestor_d10_r1,ancestor_d10_r1_1,4.2555,0.111599997
ancestor_d10_r1,ancestor_d10_r1_1,4.432805555555556,0.118900001
ancestor_d10_r1,ancestor_d10_r1_1,4.610111111111111,0.128299996
ancestor_d10_r1,ancestor_d10_r1_1,4.787416666666667,0.141900003
ancestor_d10_r1,ancestor_d10_r1_1,4.964722222222222,0.158600003
ancestor_d10_r1,ancestor_d10_r1_1,5.142027777777778,0.182600006
ancestor_d10_r1,ancestor_d10_r1_1,5.319333333333333,0.208900005
ancestor_d10_r1,ancestor_d10_r1_1,5.4966388888888895,0.234300002
ancestor_d10_r1,ancestor_d10_r1_1,5.6739444444444445,0.262699991
ancestor_d10_r1,ancestor_d10_r1_1,5.851249999999999,0.286199987
ancestor_d10_r1,ancestor_d10_r1_1,6.028555555555555,0.314599991
ancestor_d10_r1,ancestor_d10_r1_1,6.20586111111111,0.341699988
ancestor_d10_r1,ancestor_d10_r1_1,6.383166666666667,0.371699989
ancestor_d10_r1,ancestor_d10_r1_1,6.560472222222222,0.395399988
ancestor_d10_r1,ancestor_d10_r1_1,6.737777777777778,0.412699997
ancestor_d10_r1,ancestor_d10_r1_1,6.915083333333333,0.433499992
ancestor_d10_r1,ancestor_d10_r1_1,7.092388888888888,0.455799997
ancestor_d10_r1,ancestor_d10_r1_1,7.269694444444444,0.48089999
ancestor_d10_r1,ancestor_d10_r1_1,7.447,0.498600006
ancestor_d10_r1,ancestor_d10_r1_1,7.624305555555555,0.525200009
ancestor_d10_r1,ancestor_d10_r1_1,7.801611111111111,0.540600002
ancestor_d10_r1,ancestor_d10_r1_1,7.978916666666666,0.573899984
ancestor_d10_r1,ancestor_d10_r1_1,8.156222222222222,0.582899988
ancestor_d10_r1,ancestor_d10_r1_1,8.333527777777778,0.610599995
ancestor_d10_r1,ancestor_d10_r1_1,8.510833333333332,0.619300008
ancestor_d10_r1,ancestor_d10_r1_1,8.688138888888888,0.638700008
ancestor_d10_r1,ancestor_d10_r1_1,8.865444444444444,0.652400017
ancestor_d10_r1,ancestor_d10_r1_1,9.042750000000002,0.670799971
ancestor_d10_r1,ancestor_d10_r1_1,9.220055555555554,0.675899982
ancestor_d10_r1,ancestor_d10_r1_1,9.397361111111111,0.716799974
ancestor_d10_r1,ancestor_d10_r1_1,9.574666666666667,0.714699984
ancestor_d10_r1,ancestor_d10_r1_1,9.751972222222223,0.73059999900000006
ancestor_d10_r1,ancestor_d10_r1_1,9.929277777777777,0.747900009
ancestor_d10_r1,ancestor_d10_r1_1,10.106583333333333,0.743300021
ancestor_d10_r1,ancestor_d10_r1_1,10.283888888888889,0.756200016
ancestor_d10_r1,ancestor_d10_r1_1,10.461194444444446,0.763000011
ancestor_d10_r1,ancestor_d10_r1_1,10.638499999999999,0.772099972
ancestor_d10_r1,ancestor_d10_r1_1,10.815805555555556,0.787100017
ancestor_d10_r1,ancestor_d10_r1_1,10.99311111111111,0.79519999
ancestor_d10_r1,ancestor_d10_r1_1,11.170416666666666,0.804799974
ancestor_d10_r1,ancestor_d10_r1_1,11.347722222222222,0.814599991
ancestor_d10_r1,ancestor_d10_r1_1,11.525027777777778,0.824400008
ancestor_d10_r1,ancestor_d10_r1_1,11.702333333333334,0.829400003
ancestor_d10_r1,ancestor_d10_r1_1,11.879638888888888,0.842599988
ancestor_d10_r1,ancestor_d10_r1_1,12.056944444444444,0.863300025
ancestor_d10_r1,ancestor_d10_r1_1,12.234250000000001,0.882600009
ancestor_d10_r1,ancestor_d10_r1_1,12.411555555555555,0.887700021
ancestor_d10_r1,ancestor_d10_r1_1,12.588861111111111,0.898599982
ancestor_d10_r1,ancestor_d10_r1_1,12.766166666666665,0.904500008
ancestor_d10_r1,ancestor_d10_r1_1,12.943472222222223,0.891600013
ancestor_d10_r1,ancestor_d10_r1_1,13.120777777777779,0.907899976
ancestor_d10_r1,ancestor_d10_r1_1,13.298083333333333,0.896700025
ancestor_d10_r1,ancestor_d10_r1_1,13.475388888888888,0.897899985
ancestor_d10_r1,ancestor_d10_r1_1,13.652694444444444,0.907500029
ancestor_d10_r1,ancestor_d10_r1_1,13.83,0.907899976
ancestor_d10_r1,ancestor_d10_r1_1,14.007305555555556,0.915700018
ancestor_d10_r1,ancestor_d10_r1_1,14.18461111111111,0.92110002
ancestor_d10_r1,ancestor_d10_r1_1,14.361916666666668,0.925100029
ancestor_d10_r1,ancestor_d10_r1_1,14.53922222222222,0.935000002
ancestor_d10_r1,ancestor_d10_r1_1,14.716527777777777,0.943599999
ancestor_d10_r1,ancestor_d10_r1_1,14.893833333333333,0.951699972
ancestor_d10_r1,ancestor_d10_r1_1,15.071138888888889,0.963500023
ancestor_d10_r1,ancestor_d10_r1_1,15.248444444444443,0.973999977
ancestor_d10_r1,ancestor_d10_r1_1,15.425749999999999,0.986299992
ancestor_d10_r1,ancestor_d10_r1_1,15.603055555555555,0.998099983
ancestor_d10_r1,ancestor_d10_r1_1,15.780361111111112,1.001299977
ancestor_d10_r1,ancestor_d10_r1_1,15.957666666666665,1.004299998
ancestor_d10_r1,ancestor_d10_r1_1,16.134972222222224,1.007500052
ancestor_d10_r1,ancestor_d10_r1_1,16.312277777777776,1.001199961
ancestor_d10_r1,ancestor_d10_r1_1,16.489583333333332,1.000699997
ancestor_d10_r1,ancestor_d10_r1_1,16.66688888888889,1.007200003
ancestor_d10_r1,ancestor_d10_r1_1,16.844194444444444,1.006500006
ancestor_d10_r1,ancestor_d10_r1_1,17.0215,0.987399995
ancestor_d10_r1,ancestor_d10_r1_1,17.198805555555555,0.939899981
ancestor_d10_r1,ancestor_d10_r1_1,17.37611111111111,0.872900009
ancestor_d10_r1,ancestor_d10_r1_1,17.55341666666667,0.833199978
ancestor_d10_r1,ancestor_d10_r1_1,17.73072222222222,0.832499981
ancestor_d10_r1,ancestor_d10_r1_1,17.90802777777778,0.834900022
ancestor_d10_r1,ancestor_d10_r1_1,18.08533333333333,0.832300007
ancestor_d10_r1,ancestor_d10_r1_1,18.26263888888889,0.832099974
ancestor_d10_r1,ancestor_d10_r1_1,18.439944444444446,0.834699988
ancestor_d10_r1,ancestor_d10_r1_1,18.617250000000002,0.840900004
ancestor_d10_r1,ancestor_d10_r1_1,18.794555555555554,0.84009999
ancestor_d10_r1,ancestor_d10_r1_1,18.971861111111114,0.844399989
ancestor_d10_r1,ancestor_d10_r1_1,19.149166666666666,0.845099986
ancestor_d10_r1,ancestor_d10_r1_1,19.326472222222222,0.843599975
ancestor_d10_r1,ancestor_d10_r1_1,19.503777777777778,0.841700017
ancestor_d10_r1,ancestor_d10_r1_1,19.681083333333333,0.839900017
ancestor_d10_r1,ancestor_d10_r1_1,19.85838888888889,0.842700005
ancestor_d10_r1,ancestor_d10_r1_1,20.035694444444445,0.840699971
ancestor_d10_r1,ancestor_d10_r1_1,20.213,0.83950001
ancestor_d10_r1,ancestor_d10_r1_1,20.39030555555556,0.834800005
ancestor_d10_r1,ancestor_d10_r1_1,20.56761111111111,0.837599993
ancestor_d10_r1,ancestor_d10_r1_1,20.744916666666665,0.833199978
ancestor_d10_r1,ancestor_d10_r1_1,20.92222222222222,0.832599998
ancestor_d10_r1,ancestor_d10_r1_1,21.09952777777778,0.829100013
ancestor_d10_r1,ancestor_d10_r1_1,21.276833333333336,0.825100005
ancestor_d10_r1,ancestor_d10_r1_1,21.454138888888888,0.825299978
ancestor_d10_r1,ancestor_d10_r1_1,21.631444444444444,0.824699998
ancestor_d10_r1,ancestor_d10_r1_1,21.80875,0.824999988
ancestor_d10_r1,ancestor_d10_r1_1,21.986055555555556,0.823599994
ancestor_d10_r1,ancestor_d10_r1_1,22.16336111111111,0.819400012
ancestor_d10_r1,ancestor_d10_r1_1,22.340666666666664,0.820599973
ancestor_d10_r1,ancestor_d10_r1_1,22.517972222222223,0.818000019
ancestor_d10_r1,ancestor_d10_r1_1,22.69527777777778,0.818000019
ancestor_d10_r1,ancestor_d10_r1_1,22.872583333333335,0.816200018
ancestor_d10_r1,ancestor_d10_r1_1,23.04988888888889,0.814899981
ancestor_d10_r1,ancestor_d10_r1_1,23.227194444444443,0.813000023
ancestor_d10_r1,ancestor_d10_r1_1,23.4045,0.811100006
ancestor_d10_r1,ancestor_d10_r1_2,0,0.086000003
ancestor_d10_r1,ancestor_d10_r1_2,0.17730555555555552,0.085900001
ancestor_d10_r1,ancestor_d10_r1_2,0.3546388888888889,0.085900001
ancestor_d10_r1,ancestor_d10_r1_2,0.5319444444444444,0.086000003
ancestor_d10_r1,ancestor_d10_r1_2,0.70925,0.085900001
ancestor_d10_r1,ancestor_d10_r1_2,0.8865833333333334,0.086099997
ancestor_d10_r1,ancestor_d10_r1_2,1.0638888888888889,0.086499996
ancestor_d10_r1,ancestor_d10_r1_2,1.2412222222222222,0.086300001
ancestor_d10_r1,ancestor_d10_r1_2,1.4185277777777778,0.0867
ancestor_d10_r1,ancestor_d10_r1_2,1.5958333333333334,0.086900003
ancestor_d10_r1,ancestor_d10_r1_2,1.7731666666666668,0.087399997
ancestor_d10_r1,ancestor_d10_r1_2,1.9504722222222222,0.087700002
ancestor_d10_r1,ancestor_d10_r1_2,2.1278055555555557,0.088100001
ancestor_d10_r1,ancestor_d10_r1_2,2.305111111111111,0.088699996
ancestor_d10_r1,ancestor_d10_r1_2,2.482416666666667,0.089699998
ancestor_d10_r1,ancestor_d10_r1_2,2.6597500000000003,0.0902
ancestor_d10_r1,ancestor_d10_r1_2,2.8370555555555557,0.092
ancestor_d10_r1,ancestor_d10_r1_2,3.0143611111111115,0.093099996
ancestor_d10_r1,ancestor_d10_r1_2,3.191666666666667,0.094999999
ancestor_d10_r1,ancestor_d10_r1_2,3.368972222222222,0.096600004
ancestor_d10_r1,ancestor_d10_r1_2,3.5462777777777776,0.098300003
ancestor_d10_r1,ancestor_d10_r1_2,3.723583333333333,0.100500003
ancestor_d10_r1,ancestor_d10_r1_2,3.900888888888889,0.103100002
ancestor_d10_r1,ancestor_d10_r1_2,4.078194444444445,0.106899999
ancestor_d10_r1,ancestor_d10_r1_2,4.2555,0.109800003
ancestor_d10_r1,ancestor_d10_r1_2,4.432805555555556,0.115900002
ancestor_d10_r1,ancestor_d10_r1_2,4.610111111111111,0.123400003
ancestor_d10_r1,ancestor_d10_r1_2,4.787416666666667,0.134200007
ancestor_d10_r1,ancestor_d10_r1_2,4.964722222222222,0.155399993
ancestor_d10_r1,ancestor_d10_r1_2,5.142027777777778,0.173600003
ancestor_d10_r1,ancestor_d10_r1_2,5.319333333333333,0.198599994
ancestor_d10_r1,ancestor_d10_r1_2,5.4966388888888895,0.228200004
ancestor_d10_r1,ancestor_d10_r1_2,5.6739444444444445,0.246000007
ancestor_d10_r1,ancestor_d10_r1_2,5.851249999999999,0.293300003
ancestor_d10_r1,ancestor_d10_r1_2,6.028555555555555,0.305099994
ancestor_d10_r1,ancestor_d10_r1_2,6.20586111111111,0.339599997
ancestor_d10_r1,ancestor_d10_r1_2,6.383166666666667,0.364199996
ancestor_d10_r1,ancestor_d10_r1_2,6.560472222222222,0.395399988
ancestor_d10_r1,ancestor_d10_r1_2,6.737777777777778,0.416599989
ancestor_d10_r1,ancestor_d10_r1_2,6.915083333333333,0.441100001
ancestor_d10_r1,ancestor_d10_r1_2,7.092388888888888,0.455799997
ancestor_d10_r1,ancestor_d10_r1_2,7.269694444444444,0.485900015
ancestor_d10_r1,ancestor_d10_r1_2,7.447,0.505200028
ancestor_d10_r1,ancestor_d10_r1_2,7.624305555555555,0.530600011
ancestor_d10_r1,ancestor_d10_r1_2,7.801611111111111,0.555999994
ancestor_d10_r1,ancestor_d10_r1_2,7.978916666666666,0.582799971
ancestor_d10_r1,ancestor_d10_r1_2,8.156222222222222,0.615999997
ancestor_d10_r1,ancestor_d10_r1_2,8.333527777777778,0.631600022
ancestor_d10_r1,ancestor_d10_r1_2,8.510833333333332,0.653800011
ancestor_d10_r1,ancestor_d10_r1_2,8.688138888888888,0.673399985
ancestor_d10_r1,ancestor_d10_r1_2,8.865444444444444,0.691100001
ancestor_d10_r1,ancestor_d10_r1_2,9.042750000000002,0.704400003
ancestor_d10_r1,ancestor_d10_r1_2,9.220055555555554,0.717000008
ancestor_d10_r1,ancestor_d10_r1_2,9.397361111111111,0.732500017
ancestor_d10_r1,ancestor_d10_r1_2,9.574666666666667,0.750100017
ancestor_d10_r1,ancestor_d10_r1_2,9.751972222222223,0.762600005
ancestor_d10_r1,ancestor_d10_r1_2,9.929277777777777,0.778599977
ancestor_d10_r1,ancestor_d10_r1_2,10.106583333333333,0.793299973
ancestor_d10_r1,ancestor_d10_r1_2,10.283888888888889,0.804799974
ancestor_d10_r1,ancestor_d10_r1_2,10.461194444444446,0.818099976
ancestor_d10_r1,ancestor_d10_r1_2,10.638499999999999,0.833100021
ancestor_d10_r1,ancestor_d10_r1_2,10.815805555555556,0.841300011
ancestor_d10_r1,ancestor_d10_r1_2,10.99311111111111,0.845600009
ancestor_d10_r1,ancestor_d10_r1_2,11.170416666666666,0.863799989
ancestor_d10_r1,ancestor_d10_r1_2,11.347722222222222,0.867399991
ancestor_d10_r1,ancestor_d10_r1_2,11.525027777777778,0.87559998000000006
ancestor_d10_r1,ancestor_d10_r1_2,11.702333333333334,0.889599979
ancestor_d10_r1,ancestor_d10_r1_2,11.879638888888888,0.905200005
ancestor_d10_r1,ancestor_d10_r1_2,12.056944444444444,0.91109997
ancestor_d10_r1,ancestor_d10_r1_2,12.234250000000001,0.918500006
ancestor_d10_r1,ancestor_d10_r1_2,12.411555555555555,0.920799971
ancestor_d10_r1,ancestor_d10_r1_2,12.588861111111111,0.93809998000000006
ancestor_d10_r1,ancestor_d10_r1_2,12.766166666666665,0.936699986
ancestor_d10_r1,ancestor_d10_r1_2,12.943472222222223,0.949699998
ancestor_d10_r1,ancestor_d10_r1_2,13.120777777777779,0.949899971
ancestor_d10_r1,ancestor_d10_r1_2,13.298083333333333,0.955900013
ancestor_d10_r1,ancestor_d10_r1_2,13.475388888888888,0.96390003
ancestor_d10_r1,ancestor_d10_r1_2,13.652694444444444,0.966600001
ancestor_d10_r1,ancestor_d10_r1_2,13.83,0.976300001
ancestor_d10_r1,ancestor_d10_r1_2,14.007305555555556,0.987399995
ancestor_d10_r1,ancestor_d10_r1_2,14.18461111111111,0.988900006
ancestor_d10_r1,ancestor_d10_r1_2,14.361916666666668,0.99970001
ancestor_d10_r1,ancestor_d10_r1_2,14.53922222222222,1.008599997
ancestor_d10_r1,ancestor_d10_r1_2,14.716527777777777,1.018100023
ancestor_d10_r1,ancestor_d10_r1_2,14.893833333333333,1.026900053
ancestor_d10_r1,ancestor_d10_r1_2,15.071138888888889,1.036499977
ancestor_d10_r1,ancestor_d10_r1_2,15.248444444444443,1.046000004
ancestor_d10_r1,ancestor_d10_r1_2,15.425749999999999,1.041700006
ancestor_d10_r1,ancestor_d10_r1_2,15.603055555555555,1.038699985
ancestor_d10_r1,ancestor_d10_r1_2,15.780361111111112,1.034199953
ancestor_d10_r1,ancestor_d10_r1_2,15.957666666666665,1.020300031
ancestor_d10_r1,ancestor_d10_r1_2,16.134972222222224,1.024799943
ancestor_d10_r1,ancestor_d10_r1_2,16.312277777777776,1.02760005
ancestor_d10_r1,ancestor_d10_r1_2,16.489583333333332,1.003499985
ancestor_d10_r1,ancestor_d10_r1_2,16.66688888888889,0.973500013
ancestor_d10_r1,ancestor_d10_r1_2,16.844194444444444,0.954699993
ancestor_d10_r1,ancestor_d10_r1_2,17.0215,0.943899989
ancestor_d10_r1,ancestor_d10_r1_2,17.198805555555555,0.93629998
ancestor_d10_r1,ancestor_d10_r1_2,17.37611111111111,0.935100019
ancestor_d10_r1,ancestor_d10_r1_2,17.55341666666667,0.916899979
ancestor_d10_r1,ancestor_d10_r1_2,17.73072222222222,0.898699999
ancestor_d10_r1,ancestor_d10_r1_2,17.90802777777778,0.899900019
ancestor_d10_r1,ancestor_d10_r1_2,18.08533333333333,0.894599974
ancestor_d10_r1,ancestor_d10_r1_2,18.26263888888889,0.894299984
ancestor_d10_r1,ancestor_d10_r1_2,18.439944444444446,0.895600021
ancestor_d10_r1,ancestor_d10_r1_2,18.617250000000002,0.89289999
ancestor_d10_r1,ancestor_d10_r1_2,18.794555555555554,0.892499983
ancestor_d10_r1,ancestor_d10_r1_2,18.971861111111114,0.887799978
ancestor_d10_r1,ancestor_d10_r1_2,19.149166666666666,0.887899995
ancestor_d10_r1,ancestor_d10_r1_2,19.326472222222222,0.887399971
ancestor_d10_r1,ancestor_d10_r1_2,19.503777777777778,0.888000011
ancestor_d10_r1,ancestor_d10_r1_2,19.681083333333333,0.885399997
ancestor_d10_r1,ancestor_d10_r1_2,19.85838888888889,0.886500001
ancestor_d10_r1,ancestor_d10_r1_2,20.035694444444445,0.883899987
ancestor_d10_r1,ancestor_d10_r1_2,20.213,0.885299981
ancestor_d10_r1,ancestor_d10_r1_2,20.39030555555556,0.882099986
ancestor_d10_r1,ancestor_d10_r1_2,20.56761111111111,0.881799996
ancestor_d10_r1,ancestor_d10_r1_2,20.744916666666665,0.879999995
ancestor_d10_r1,ancestor_d10_r1_2,20.92222222222222,0.877099991
ancestor_d10_r1,ancestor_d10_r1_2,21.09952777777778,0.875699997
ancestor_d10_r1,ancestor_d10_r1_2,21.276833333333336,0.872300029
ancestor_d10_r1,ancestor_d10_r1_2,21.454138888888888,0.873899996
ancestor_d10_r1,ancestor_d10_r1_2,21.631444444444444,0.870100021
ancestor_d10_r1,ancestor_d10_r1_2,21.80875,0.866299987
ancestor_d10_r1,ancestor_d10_r1_2,21.986055555555556,0.867600024
ancestor_d10_r1,ancestor_d10_r1_2,22.16336111111111,0.861999989
ancestor_d10_r1,ancestor_d10_r1_2,22.340666666666664,0.862100005
ancestor_d10_r1,ancestor_d10_r1_2,22.517972222222223,0.857800007
ancestor_d10_r1,ancestor_d10_r1_2,22.69527777777778,0.856599987
ancestor_d10_r1,ancestor_d10_r1_2,22.872583333333335,0.855000019
ancestor_d10_r1,ancestor_d10_r1_2,23.04988888888889,0.851999998
ancestor_d10_r1,ancestor_d10_r1_2,23.227194444444443,0.850099981
ancestor_d10_r1,ancestor_d10_r1_2,23.4045,0.849099994
ancestor_d10_r1,ancestor_d10_r1_3,0,0.085900001
ancestor_d10_r1,ancestor_d10_r1_3,0.17730555555555552,0.086000003
ancestor_d10_r1,ancestor_d10_r1_3,0.3546388888888889,0.086199999
ancestor_d10_r1,ancestor_d10_r1_3,0.5319444444444444,0.086300001
ancestor_d10_r1,ancestor_d10_r1_3,0.70925,0.086199999
ancestor_d10_r1,ancestor_d10_r1_3,0.8865833333333334,0.086900003
ancestor_d10_r1,ancestor_d10_r1_3,1.0638888888888889,0.087099999
ancestor_d10_r1,ancestor_d10_r1_3,1.2412222222222222,0.087300003
ancestor_d10_r1,ancestor_d10_r1_3,1.4185277777777778,0.087399997
ancestor_d10_r1,ancestor_d10_r1_3,1.5958333333333334,0.087899998
ancestor_d10_r1,ancestor_d10_r1_3,1.7731666666666668,0.088299997
ancestor_d10_r1,ancestor_d10_r1_3,1.9504722222222222,0.088799998
ancestor_d10_r1,ancestor_d10_r1_3,2.1278055555555557,0.089400001
ancestor_d10_r1,ancestor_d10_r1_3,2.305111111111111,0.090300001
ancestor_d10_r1,ancestor_d10_r1_3,2.482416666666667,0.091200002
ancestor_d10_r1,ancestor_d10_r1_3,2.6597500000000003,0.092100002
ancestor_d10_r1,ancestor_d10_r1_3,2.8370555555555557,0.0942
ancestor_d10_r1,ancestor_d10_r1_3,3.0143611111111115,0.095799997
ancestor_d10_r1,ancestor_d10_r1_3,3.191666666666667,0.097900003
ancestor_d10_r1,ancestor_d10_r1_3,3.368972222222222,0.099699996
ancestor_d10_r1,ancestor_d10_r1_3,3.5462777777777776,0.102300003
ancestor_d10_r1,ancestor_d10_r1_3,3.723583333333333,0.104500003
ancestor_d10_r1,ancestor_d10_r1_3,3.900888888888889,0.106700003
ancestor_d10_r1,ancestor_d10_r1_3,4.078194444444445,0.110200003
ancestor_d10_r1,ancestor_d10_r1_3,4.2555,0.113499999
ancestor_d10_r1,ancestor_d10_r1_3,4.432805555555556,0.118799999
ancestor_d10_r1,ancestor_d10_r1_3,4.610111111111111,0.126200005
ancestor_d10_r1,ancestor_d10_r1_3,4.787416666666667,0.138300002
ancestor_d10_r1,ancestor_d10_r1_3,4.964722222222222,0.155399993
ancestor_d10_r1,ancestor_d10_r1_3,5.142027777777778,0.177399993
ancestor_d10_r1,ancestor_d10_r1_3,5.319333333333333,0.199000001
ancestor_d10_r1,ancestor_d10_r1_3,5.4966388888888895,0.223900005
ancestor_d10_r1,ancestor_d10_r1_3,5.6739444444444445,0.248899996
ancestor_d10_r1,ancestor_d10_r1_3,5.851249999999999,0.294499993
ancestor_d10_r1,ancestor_d10_r1_3,6.028555555555555,0.309300005
ancestor_d10_r1,ancestor_d10_r1_3,6.20586111111111,0.327699989
ancestor_d10_r1,ancestor_d10_r1_3,6.383166666666667,0.363599986
ancestor_d10_r1,ancestor_d10_r1_3,6.560472222222222,0.385600001
ancestor_d10_r1,ancestor_d10_r1_3,6.737777777777778,0.408199996
ancestor_d10_r1,ancestor_d10_r1_3,6.915083333333333,0.434700012
ancestor_d10_r1,ancestor_d10_r1_3,7.092388888888888,0.446799994
ancestor_d10_r1,ancestor_d10_r1_3,7.269694444444444,0.462099999
ancestor_d10_r1,ancestor_d10_r1_3,7.447,0.486299992
ancestor_d10_r1,ancestor_d10_r1_3,7.624305555555555,0.506200016
ancestor_d10_r1,ancestor_d10_r1_3,7.801611111111111,0.528900027
ancestor_d10_r1,ancestor_d10_r1_3,7.978916666666666,0.550000012
ancestor_d10_r1,ancestor_d10_r1_3,8.156222222222222,0.583700001
ancestor_d10_r1,ancestor_d10_r1_3,8.333527777777778,0.592100024
ancestor_d10_r1,ancestor_d10_r1_3,8.510833333333332,0.606999993
ancestor_d10_r1,ancestor_d10_r1_3,8.688138888888888,0.638100028
ancestor_d10_r1,ancestor_d10_r1_3,8.865444444444444,0.649299979
